transcription	class	object_id	corpus	policy	scale	metric_id	voynich_value	reference_value	normalized_residual	uncertainty	direction	applicable	stability
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.287270	1.000000	-2.178997	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.287270	1.000000	-2.178997	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Doyle	CUE_RESET_LOCAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.287270	0.302753	-0.047335	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.287270	0.302753	-0.047335	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.789799	0.053959	1.038649	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.789799	0.053959	1.038649	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.001041	0.807894	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.001041	0.807894	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.287270	0.338949	-0.157995	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF2_GLOBAL_CLUSTERING	0.287270	0.338949	-0.157995	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.789799	0.266076	0.739242	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP1_RULE_SUPPORT_GINI	0.789799	0.266076	0.739242	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.002050	0.804936	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.002050	0.804936	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	MEDIUM	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.287270	0.395383	-0.330527	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF2_GLOBAL_CLUSTERING	0.287270	0.395383	-0.330527	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.789799	0.262127	0.744817	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP1_RULE_SUPPORT_GINI	0.789799	0.262127	0.744817	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.004444	0.797920	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.004444	0.797920	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_GLOBAL_V1	SMALL	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.287270	1.000000	-2.178997	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF2_GLOBAL_CLUSTERING	0.287270	1.000000	-2.178997	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	EF3_DEGREE_FREQUENCY_SPEARMAN	0.639007	0.000000	1.370843	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP1_RULE_SUPPORT_GINI	0.789799	0.000000	1.114813	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP4_PREFIX_ATTACHMENT_NMI	0.315949	0.000000	0.814754	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	LP4_SUFFIX_ATTACHMENT_NMI	0.276706	0.000000	0.810944	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	LARGE	cs2/prev-family-current-family	0.000000	0.000000	NA	frozen natural-control scale	NOT_APPLICABLE	false	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	EF1_GIANT_COMPONENT_SHARE	0.866917	1.000000	-0.233315	frozen natural-control scale	REFERENCE_ABOVE_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
ZL3b	FONTANA	m_restricted_storage_associate	Longfellow	CUE_RESET_LOCAL_V1	MEDIUM	EF1_ISOLATE_SHARE	0.115007	0.000000	0.377205	frozen natural-control scale	REFERENCE_BELOW_TARGET	true	see transcription/stability tables
